"voteshare","margin"
0.3510403,-0.38704547
0.39931652,-0.24482852
0.38061437,-0.13770291
0.43643999,-0.23877123
0.40267178,-0.12712002
0.23733306,-0.35876858
0.27163976,-0.52533388
0.32390785,-0.45672047
0.67780739,0.31006715
0.62660658,0.35561478
0.63769072,0.3007417
0.87933791,0.30161384
0.72249484,0.80427003
0.68892419,0.48495847
0.49427035,0.018304259
0.57310331,0.058478534
0.36155632,-0.30367887
0.50111908,-0.27688733
0.46441668,0.0022381544
0.47449794,0.10892928
0.31328839,-0.051004142
0.35078371,-0.37342322
0.71895814,1
0.67386836,0.49896434
0.65998793,0.34773669
0.76070523,0.47580576
0.85483998,0.5476563
0.70026338,0.7672714
0.33174315,-0.3345435
0,-0.29224321
0.688357,0.20195603
0.7223025,0.37671396
0.73376679,0.44460496
0.6232366,0.40787852
0.65433568,0.24647319
0.71281713,0.3408531
0.3441402,-0.17839336
0,-0.31171963
0.24374217,-1
0.65067363,0.25587285
0.70341593,0.30134726
0.61061418,0.40683186
0.65868407,0.30318365
0.8247472,0.37256008
0,0.29504967
0.72267658,-1
0.66788566,0.44535318
0.34651121,-0.034555286
0.27837893,-0.30697754
0.30466288,-0.44324216
0.45316324,-0.3139815
0.48998129,-0.093673497
0.46471697,-0.020037413
0.63698936,0.13176459
0.67539883,0.294213
0.58205104,0.37900016
0.43181172,-0.10837421
0.46442986,-0.070004731
0.35481313,-0.32461151
0.41802558,-0.29037377
0.39099866,-0.16394886
0.2770313,-0.31156468
0.26774558,-0.4459374
0.25920835,-0.4451153
0.80195922,0.60299063
1,0.60391843
0.79185605,1
0.76349622,0.53214681
0.76072663,0.55037498
0.72679919,0.56226748
0.36940899,-0.36620811
0.39262724,-0.23732242
0.51546228,-0.15900055
0.62386262,0.030924559
0.57050908,0.24772525
0.51122832,0.17119786
0.52268916,0.022456646
0.62590408,0.045378357
0.85417485,1
0.84995961,0.74183762
0.86124581,0.69991922
0.84544718,0.73269725
0.82837576,0.70010281
0.79400671,0.69173968
0.67628723,0.39717194
0.73871666,0.43023127
0.33250883,-0.20833623
0.44665921,-0.33498237
0.40694273,-0.10668159
0.66409332,0.32601786
0.6739608,0.32818666
0.6825639,0.34792164
0.74383932,0.48445061
0.71417326,0.48767865
0.72145814,0.42834654
0.62503552,0.084273696
0.59889424,0.27019003
0.58214974,0.23556909
0.7232039,0.37940532
0.81246251,0.53610873
0.63360006,0.2800529
0.5888707,0.26720014
0.73175997,0.19769037
1,0.43606561
0.67756855,1
0.64412338,0.35513711
0.70242256,0.41424248
0.71560055,0.42626593
0.67146105,0.46020973
0.67470056,0.18270209
0.70024037,0.39516994
0.19897434,-0.37863886
0.24068964,-0.60205126
0.26538405,-0.4979201
0.72224313,0.78485429
0.71426225,0.44448629
0.65913618,0.48993811
0.68461078,0.24032879
0.66919559,0.39033958
0.61524874,0.37324989
0.82357836,0.60034359
0.86687207,0.69963747
0.46519074,0.034655482
0.32012558,-0.069618553
0.27828443,-0.34271455
0.44921914,-0.10302311
0.44019625,-0.10156175
0.29145738,-0.11960754
0.26798424,-0.4468241
0.26249072,-0.44891235
0.31403583,-0.42901227
0.82102096,0.62927628
0.8718847,0.68013763
0.55790675,0.16504228
0.50864977,0.11581349
0.54460716,0.017299563
0.50699079,0.035122067
0.43665615,0.014262706
0.24119915,-0.10052678
0.60332721,0.19647899
0.6319145,0.2066544
0.60702521,0.28226069
0.68426758,0.27566677
0.67628562,0.41807285
0.26930681,-0.30027199
0.25100926,-0.46138635
0.30264741,-0.47416183
0.53259617,0.005972147
0.54013306,0.065192372
0.45384395,0.080266088
0.23147315,-0.85474676
0.27669978,-0.5370537
0.32931119,-0.42763579
0.85504389,0.56254911
0.89321005,0.7341457
0.27111506,-0.18114138
0.28389099,-0.45776987
0.24218872,-0.43221804
0.61556292,0.30362162
0.62916356,0.28099164
0.5253911,0.25832713
0.57112986,0.13119957
0.54001606,0.14225972
0.52710927,0.11521122
0.52460361,0.0041469336
0.46571934,0.085601389
0.61171943,0.16497615
0.64656943,0.22343883
0.72122085,0.29313883
0.26074028,-0.3028509
0.34831324,-0.45005238
0.25116536,-0.26567504
0.36315966,-0.27154323
0.33057564,-0.27368069
0.44794944,-0.31196499
0.84997952,0.55237818
0.85058367,0.69995904
0.54510677,0.056330413
0.62659997,0.090213537
0.48782766,0.27206242
0.63615316,0.12753338
0.58609605,0.27230632
0.5553776,0.17219207
0.42376783,-0.081782848
0.35556325,-0.12896773
0.41910142,-0.23947367
0.42725402,-0.21650562
0.44318467,-0.098475933
0.41425106,-0.14896622
0.36291188,-0.17149791
0.23725036,-0.27417624
0.23978114,-0.52410519
0.22742513,-0.50486612
0.30804464,-0.51098061
0.31926778,-0.37341458
0.33972275,-0.3087472
0.40747833,-0.32426536
0.3405191,-0.18504333
0.21807428,-0.31896183
0.37734267,-0.30398783
0.29877651,-0.22025457
0.32362896,-0.37165654
0.28964737,-0.41363576
0.31904745,-0.35937634
0.42346022,-0.1143623
0.41862598,-0.1530796
0.43220702,-0.16274801
0.30373782,-0.2977908
0.30862153,-0.37449282
0.43581682,-0.34710127
0.33006379,-0.24259326
0.40699613,-0.25506642
0.75989294,0.39741027
0.73737276,0.51978588
0.46733356,0.47474554
0.24692933,-0.48336956
0.33013859,-0.48143595
0.36459091,-0.31221893
0.50481921,0.022831678
0.55285281,0.0096384585
0.35002679,-0.20767507
0.31343395,-0.29994643
0.13428001,-0.37313211
0.24004601,-0.512923
0.25660729,-0.49131203
0,-0.46005541
0.37954289,-0.16391927
0.37816209,-0.16789573
0.64233822,0.41667074
0.59699255,0.31133243
0.44808713,0.23200232
0.38557211,-0.1755251
0.35719505,-0.19214383
0.21205755,-0.522856
0.24015687,-0.55665106
0,-0.49994439
0.33238292,-0.38194153
0.37334079,-0.27741069
0.46664852,-0.19856364
0.56426907,0.0095734894
0.28863263,-0.46699256
0.29512623,-0.36802489
0.26901725,-0.51139361
0,-0.38960937
0.41910258,-0.025177866
0.4657205,-0.10712007
0.61855668,0.21310472
1,0.29448199
0.289271,-0.39216286
0.34661007,-0.36145556
0.29780003,-0.32912481
0,-0.35689571
0.33514094,-0.30474582
0.45300034,-0.26017103
0.45092127,-0.093999296
0.34927079,-0.098157436
0.25664514,-0.061279535
0.19393864,-0.48670971
0.28202716,-0.61212265
0.58656585,0.1211921
0.62892216,0.1731317
0.34049869,0.25784436
0.61703831,0.061947495
0.69588578,0.23407665
0.63079256,0.39177153
0.51974547,0.001185745
0.501513,0.066292793
0.44585851,-0.16314837
0.5065437,-0.051150173
0.61064112,0.013087392
0.59587854,0.22128224
0.63262147,0.36117688
0.63920319,0.2652429
0.71306062,0.27840638
0.71990579,0.56274807
0.69247335,0.43981159
0.47498968,0.3849467
0.3981345,-0.13959134
0.37337679,-0.20373097
0.31962642,-0.25324643
0.36561739,-0.18550014
0.3489024,-0.25153291
0.43629271,-0.18444079
0.61581802,0.048441082
0.65779668,0.23163602
0.63881224,0.31559336
0.66956824,0.31376743
0.69853395,0.33913651
0.73720789,0.39706787
0.84019619,0.41015434
0.8485043,0.68039238
0.71957242,0.69700861
0.85996813,0.44632912
1,0.71993625
0.80844688,1
0.67072254,0.53207606
0.85013092,0.40691978
0.40515131,-0.66580069
0.51275432,-0.11797261
0.5632506,0.025508612
0.48916045,0.1265012
0.37297967,0.29614511
0.41065872,-0.25404069
0.41650721,-0.17868257
0.50024712,0.057605833
0.56267989,0.14921436
0.54814124,0.12535974
0.54067177,0.163445
0.71984631,0.081343502
0.86009336,0.43969262
0.6677289,0.33637905
0.70210063,0.37901253
0.39525256,-0.089850157
0.4984096,-0.20949492
0.5507381,-0.0031807721
0.51248324,-0.030224442
0.54930103,0.051835656
0.51368451,0.039686769
0.41875839,-0.052635401
0.29872718,-0.16248322
0.29825577,-0.40254566
0.19733702,-0.19811717
0.37689975,-0.60532594
0.31956235,-0.23690322
0.25830844,-0.40850911
0.3374415,-0.46022239
0.1814483,-0.30242074
0.48617476,-0.12522486
0.44612983,-0.027650476
0.47953171,-0.10774031
0.46259299,-0.033103198
0.49774587,-0.074813992
0.61184013,0.26039416
0.43978959,-0.042933583
0.46104467,-0.12042081
0.39843515,-0.075201452
0.60683686,0.097415447
0.56231284,0.24665809
0.72743809,0.12462568
0.49265116,0.20805013
0.51392519,0.0024878383
0.66220295,0.02785036
0.7219649,0.20047277
1,0.44392976
0.50545269,1
0.47764492,-0.093290448
0.44809049,-0.0074996948
0.46753335,-0.041320533
0.43487599,-0.29765177
0.38856012,-0.13024804
0.53427321,-0.22022623
0.65749037,0.40320972
0.56761968,0.31498075
0.59145737,0.13523936
0.70803428,0.22821027
0.58640319,0.42756206
0.62668723,0.17280638
0.73550147,0.42150995
0.50143707,0.47100291
0.53759122,0.002874136
0.49819237,-0.074555904
0.546565,-0.0036152601
0.35702795,-0.063220501
0.49589592,-0.22038114
0.45678592,-0.0082081556
0.41182715,-0.083037257
0.30291614,-0.3051343
0.33191025,-0.31781939
0.52577549,-0.33617949
0.57779068,0.17822719
0.61148214,0.1680373
0.42637083,0.22296432
0.27935997,-0.52240229
0.25470832,-0.4412801
0.29340258,-0.49058333
0.47039956,-0.066829085
0.2444375,-0.059200883
0.45226282,-0.091974229
0.46234196,-0.17142615
0.46332258,-0.075316072
0.40616179,-0.068517923
0.56544155,0.068966836
0.56787157,0.13088313
0.67030746,0.13574317
0.58011478,0.28690982
0.47995946,0.17417175
0.51904488,0.052471578
0.74723005,0.39361405
0.76388776,0.49446014
0.68810666,0.52777553
0.44414318,-0.018428653
0.38055345,-0.11171365
0.38948494,-0.14208713
0.45963821,-0.10485223
0.45872515,-0.080723614
0.43554726,-0.075904667
0.60363847,0.041780919
0.55823255,0.20727694
0.6937145,0.12684089
0.73481256,0.43655181
0.60867739,0.48161423
0.53636873,0.2348552
0.71211249,0.33846876
0.67599463,0.42422494
0.61365771,0.35198927
0.65900981,0.16680124
0.68372464,0.35661906
0.47095722,-0.10561132
0.7092033,-0.058085591
0.50036353,0.41840661
0.62773323,0.11123368
0.65571064,0.26731151
0.66599602,0.31544277
0.72996688,0.42133844
0.53319317,0.47632176
0.57264066,0.066386312
0.72637135,0.41551611
0.76328766,0.45274267
0.72310722,0.52657533
0.80956334,0.5027349
0.88211542,0.61912668
0.34797937,-0.24870148
0.29133686,-0.30404127
0.43787131,-0.4173263
0.34608915,-0.5214386
0.40267506,-0.30782166
0.50144136,-0.035812169
0.64688885,0.028765798
0.5854004,0.15060106
0.46233842,0.17080078
0.42640913,-0.072432369
0.41132787,-0.13354874
0.37345436,-0.15411535
0.48078981,-0.25309131
0.57122481,0.14244969
0.57447988,0.14244969
0.5679698,0.14895979
0.48351464,0.030355334
0.45774123,-0.032970697
0.55113381,-0.084517568
0.2899861,-0.076740235
0.44501439,-0.42002782
0.25921527,-0.1099712
0.41132787,-0.13354874
0.37345436,-0.15411535
0.48078981,-0.25309131
0.36454827,-0.24215576
0.34659451,-0.23008591
0.86445916,0.72891831
0.86445916,0.72891831
0.72891831,0.72891831
0.43640354,0.18643308
0.73261011,0.045820564
0.79765546,0.52058709
0.37453076,0.678904
0.43155575,-0.21748039
0.59996927,-0.11554629
0.50365257,0.10260546
0.61556357,0.038784921
0.86445916,0.72891831
0.86445916,0.72891831
1,0.72891831
0.79511082,0.25230169
0.85731059,0.64189398
0.89895159,0.74352878
0.7605511,0.67556179
0.88940346,0.54332536
0.662718,0.77880692
0.60331672,0.45964956
0.69395924,0.29535875
0.74369109,0.4873822
0.74369109,0.4873822
0.74369109,0.4873822
0.69602913,0.42911464
0.80878556,0.52402955
1,1
0.76051354,1
0.2713699,0.01569888
0.80195302,-0.19821346
